track_sample_id,label,source_path,condition,bitrate,compressed_path,ok,status,size_bytes
sample_00499,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Sfogare_Il_Dissenso_Deiezione_HC_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00499.mp3,True,encoded,663981
sample_00499,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Sfogare_Il_Dissenso_Deiezione_HC_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00499.mp3,True,encoded,332013
sample_00502,FAKE,data/raw/Echoes/Echoes/TTA/acestep/She_Works_Tepid_Waters_Bird_Names_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00502.mp3,True,encoded,950445
sample_00502,FAKE,data/raw/Echoes/Echoes/TTA/acestep/She_Works_Tepid_Waters_Bird_Names_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00502.mp3,True,encoded,475245
sample_00510,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Something_Dirty_Ergo_Phizmiz_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00510.mp3,True,encoded,885165
sample_00510,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Something_Dirty_Ergo_Phizmiz_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00510.mp3,True,encoded,442605
sample_00512,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Sonzis_FM_Pipe_Choir_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00512.mp3,True,encoded,571821
sample_00512,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Sonzis_FM_Pipe_Choir_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00512.mp3,True,encoded,285933
sample_00521,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Stuttgart_Portrayal_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00521.mp3,True,encoded,1497645
sample_00521,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Stuttgart_Portrayal_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00521.mp3,True,encoded,748845
sample_00522,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Support_Me_in_This_Moment_That_Im_About_To_Lose_Heart_Nihilore_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00522.mp3,True,encoded,1482669
sample_00522,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Support_Me_in_This_Moment_That_Im_About_To_Lose_Heart_Nihilore_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00522.mp3,True,encoded,741357
sample_00527,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Terve_Teille_Чокнутый_Пропеллер_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00527.mp3,True,encoded,1249197
sample_00527,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Terve_Teille_Чокнутый_Пропеллер_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00527.mp3,True,encoded,624621
sample_00528,FAKE,data/raw/Echoes/Echoes/TTA/acestep/The_Adventures_Of_Roderick_Random_Maps_And_Diagrams_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00528.mp3,True,encoded,659373
sample_00528,FAKE,data/raw/Echoes/Echoes/TTA/acestep/The_Adventures_Of_Roderick_Random_Maps_And_Diagrams_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00528.mp3,True,encoded,329709
sample_00542,FAKE,data/raw/Echoes/Echoes/TTA/acestep/The_Pursuit_of_Unintentional_Humor_Oh_Yeah_the_Future_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00542.mp3,True,encoded,813741
sample_00542,FAKE,data/raw/Echoes/Echoes/TTA/acestep/The_Pursuit_of_Unintentional_Humor_Oh_Yeah_the_Future_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00542.mp3,True,encoded,406893
sample_00547,FAKE,data/raw/Echoes/Echoes/TTA/acestep/The_Secret_Garden_Barbarix_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00547.mp3,True,encoded,1582125
sample_00547,FAKE,data/raw/Echoes/Echoes/TTA/acestep/The_Secret_Garden_Barbarix_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00547.mp3,True,encoded,791085
sample_00556,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Troubles_Ive_seen_Malaventura_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00556.mp3,True,encoded,641325
sample_00556,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Troubles_Ive_seen_Malaventura_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00556.mp3,True,encoded,320685
sample_00558,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Ugh_Humans_Can_Join_Mystery_Mammal_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00558.mp3,True,encoded,616365
sample_00558,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Ugh_Humans_Can_Join_Mystery_Mammal_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00558.mp3,True,encoded,308205
sample_00562,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Untitled_Fatal_Injection_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00562.mp3,True,encoded,1237293
sample_00562,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Untitled_Fatal_Injection_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00562.mp3,True,encoded,618669
sample_00574,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Where_Is_Everything_The_Moi_Non_Plus_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00574.mp3,True,encoded,1017645
sample_00574,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Where_Is_Everything_The_Moi_Non_Plus_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00574.mp3,True,encoded,508845
sample_00575,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Who_Loves_You_Dear_Mink_Lungs_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00575.mp3,True,encoded,1256877
sample_00575,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Who_Loves_You_Dear_Mink_Lungs_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00575.mp3,True,encoded,628461
sample_00583,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Yurtology_Michett_acestep_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00583.mp3,True,encoded,1479597
sample_00583,FAKE,data/raw/Echoes/Echoes/TTA/acestep/Yurtology_Michett_acestep_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00583.mp3,True,encoded,739821
sample_00600,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Pista_Afuera_Epstein_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00600.mp3,True,encoded,493677
sample_00600,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Pista_Afuera_Epstein_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00600.mp3,True,encoded,246861
sample_00601,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Let_Youre_Body_Move_D_SMILEZ_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00601.mp3,True,encoded,493677
sample_00601,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Let_Youre_Body_Move_D_SMILEZ_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00601.mp3,True,encoded,246861
sample_00606,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/The_Secret_Garden_Barbarix_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00606.mp3,True,encoded,493677
sample_00606,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/The_Secret_Garden_Barbarix_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00606.mp3,True,encoded,246861
sample_00608,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Resistentialism_Nihilore_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00608.mp3,True,encoded,493677
sample_00608,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Resistentialism_Nihilore_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00608.mp3,True,encoded,246861
sample_00611,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Fuckaboing_RoccoW_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00611.mp3,True,encoded,493677
sample_00611,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Fuckaboing_RoccoW_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00611.mp3,True,encoded,246861
sample_00612,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Ugh_Humans_Can_Join_Mystery_Mammal_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00612.mp3,True,encoded,493677
sample_00612,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Ugh_Humans_Can_Join_Mystery_Mammal_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00612.mp3,True,encoded,246861
sample_00620,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Realize_Me_Jim_Rooster_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00620.mp3,True,encoded,493677
sample_00620,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Realize_Me_Jim_Rooster_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00620.mp3,True,encoded,246861
sample_00627,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Support_Me_in_This_Moment_That_Im_About_To_Lose_Heart_Nihilore_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00627.mp3,True,encoded,493677
sample_00627,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Support_Me_in_This_Moment_That_Im_About_To_Lose_Heart_Nihilore_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00627.mp3,True,encoded,246861
sample_00637,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Dance_Harder_Three_Chain_Links_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00637.mp3,True,encoded,493677
sample_00637,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Dance_Harder_Three_Chain_Links_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00637.mp3,True,encoded,246861
sample_00638,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Yurtology_Michett_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00638.mp3,True,encoded,493677
sample_00638,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Yurtology_Michett_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00638.mp3,True,encoded,246861
sample_00644,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/The_Adventures_Of_Roderick_Random_Maps_And_Diagrams_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00644.mp3,True,encoded,493677
sample_00644,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/The_Adventures_Of_Roderick_Random_Maps_And_Diagrams_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00644.mp3,True,encoded,246861
sample_00654,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Night_Owl_Broke_For_Free_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00654.mp3,True,encoded,493677
sample_00654,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Night_Owl_Broke_For_Free_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00654.mp3,True,encoded,246861
sample_00672,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/2Much_Andy_Spinelli_Alex_Sánchez_House_Edit_Tentacles_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00672.mp3,True,encoded,493677
sample_00672,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/2Much_Andy_Spinelli_Alex_Sánchez_House_Edit_Tentacles_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00672.mp3,True,encoded,246861
sample_00675,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Lets_Start_Out_Slow_RoccoW_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00675.mp3,True,encoded,493677
sample_00675,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Lets_Start_Out_Slow_RoccoW_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00675.mp3,True,encoded,246861
sample_00686,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Bizzy_The_Tleilaxu_Music_Machine_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00686.mp3,True,encoded,493677
sample_00686,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Bizzy_The_Tleilaxu_Music_Machine_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00686.mp3,True,encoded,246861
sample_00687,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/3_am_West_End_statusq_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00687.mp3,True,encoded,493677
sample_00687,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/3_am_West_End_statusq_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00687.mp3,True,encoded,246861
sample_00690,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Set_Fire_to_Creation_Nihilore_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00690.mp3,True,encoded,493677
sample_00690,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Set_Fire_to_Creation_Nihilore_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00690.mp3,True,encoded,246861
sample_00697,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/End_titles_Itsensäsyöjät_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00697.mp3,True,encoded,493677
sample_00697,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/End_titles_Itsensäsyöjät_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00697.mp3,True,encoded,246861
sample_00705,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Something_Dirty_Ergo_Phizmiz_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00705.mp3,True,encoded,493677
sample_00705,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Something_Dirty_Ergo_Phizmiz_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00705.mp3,True,encoded,246861
sample_00709,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Hungry_Oh_Yeah_the_Future_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00709.mp3,True,encoded,493677
sample_00709,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Hungry_Oh_Yeah_the_Future_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00709.mp3,True,encoded,246861
sample_00712,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Music_For_an_Underground_Circu_Ergo_Phizmiz_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00712.mp3,True,encoded,493677
sample_00712,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Music_For_an_Underground_Circu_Ergo_Phizmiz_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00712.mp3,True,encoded,246861
sample_00715,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Motocross_Mania_Monroeville_Music_Center_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00715.mp3,True,encoded,493677
sample_00715,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Motocross_Mania_Monroeville_Music_Center_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00715.mp3,True,encoded,246861
sample_00723,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Troubles_Ive_seen_Malaventura_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00723.mp3,True,encoded,493677
sample_00723,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Troubles_Ive_seen_Malaventura_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00723.mp3,True,encoded,246861
sample_00730,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Different_Day_First_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00730.mp3,True,encoded,493677
sample_00730,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Different_Day_First_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00730.mp3,True,encoded,246861
sample_00746,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/She_Works_Tepid_Waters_Bird_Names_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00746.mp3,True,encoded,493677
sample_00746,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/She_Works_Tepid_Waters_Bird_Names_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00746.mp3,True,encoded,246861
sample_00752,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Production_Bird_Names_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00752.mp3,True,encoded,493677
sample_00752,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Production_Bird_Names_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00752.mp3,True,encoded,246861
sample_00758,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/The_Pursuit_of_Unintentional_Humor_Oh_Yeah_the_Future_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00758.mp3,True,encoded,493677
sample_00758,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/The_Pursuit_of_Unintentional_Humor_Oh_Yeah_the_Future_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00758.mp3,True,encoded,246861
sample_00763,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/El_Burrito_Malaventura_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00763.mp3,True,encoded,493677
sample_00763,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/El_Burrito_Malaventura_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00763.mp3,True,encoded,246861
sample_00766,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Where_Is_Everything_The_Moi_Non_Plus_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00766.mp3,True,encoded,493677
sample_00766,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Where_Is_Everything_The_Moi_Non_Plus_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00766.mp3,True,encoded,246861
sample_00767,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Terve_Teille_Чокнутый_Пропеллер_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00767.mp3,True,encoded,493677
sample_00767,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Terve_Teille_Чокнутый_Пропеллер_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00767.mp3,True,encoded,246861
sample_00780,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Stuttgart_Portrayal_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00780.mp3,True,encoded,493677
sample_00780,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Stuttgart_Portrayal_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00780.mp3,True,encoded,246861
sample_00787,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Love_Dream_The_Zombie_Dandies_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00787.mp3,True,encoded,493677
sample_00787,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Love_Dream_The_Zombie_Dandies_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00787.mp3,True,encoded,246861
sample_00794,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00794.mp3,True,encoded,493677
sample_00794,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00794.mp3,True,encoded,246861
sample_00797,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Who_Loves_You_Dear_Mink_Lungs_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00797.mp3,True,encoded,493677
sample_00797,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Who_Loves_You_Dear_Mink_Lungs_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00797.mp3,True,encoded,246861
sample_00798,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/LIQUID_SKULLS_voyageurs_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00798.mp3,True,encoded,493677
sample_00798,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/LIQUID_SKULLS_voyageurs_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00798.mp3,True,encoded,246861
sample_00804,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/I_Inflammator_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00804.mp3,True,encoded,493677
sample_00804,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/I_Inflammator_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00804.mp3,True,encoded,246861
sample_00805,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Sfogare_Il_Dissenso_Deiezione_HC_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00805.mp3,True,encoded,493677
sample_00805,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Sfogare_Il_Dissenso_Deiezione_HC_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00805.mp3,True,encoded,246861
sample_00809,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Attention_Pete_Prodoehl_audioldm_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_00809.mp3,True,encoded,493677
sample_00809,FAKE,data/raw/Echoes/Echoes/TTA/audioldm/Attention_Pete_Prodoehl_audioldm_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_00809.mp3,True,encoded,246861
